SKU,Title/Product Name,Variation,Supplier's Cost Price,Supplier's Shipping Fee,Quantity,Tags
-,"Benefit Precisely, My Brow Pencil",0.04g - Mini / 2.5 - Neutral Blonde,14.5,4.0,5,escentual
